Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.05012509,30.95312324,30.80257166,30.61328093,30.40864078,30.20211059,30.04326703,29.87876447,29.71686229,29.56732723,29.43884777,29.38049044,29.34739643,29.33978191,29.36137903,29.41680157,29.58131873,29.79393279,30.02884922,30.24454556,30.4162475,30.68159006,30.80938447,30.85717482,30.90155114,30.97167921,30.90531003,30.93319211,30.97977138,30.94317387,30.78601258,30.67911364,30.45234789,30.15335157,29.85765466,29.5986295,29.35688931,29.12564728,28.90575194,28.68662753,28.4621942,28.19793736,27.97135292,27.75956375,27.53323732,27.28001137,27.06570125,26.80488843,26.52233175,26.25896961,26.03595845,25.82226982,25.6518566,25.50996622,25.36812949,25.21116453,25.07945581,24.92677038,24.76093384,24.59552588,24.43531114
Argentina,ARG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.41799704,63.37707843,63.39264897,63.44777716,63.51709152,63.58564779,63.58837799,63.60028173,63.61417969,63.62200225,63.61566632,63.52782723,63.42785463,63.3133715,63.17871809,63.01815186,62.72091407,62.38861518,62.0455114,61.73074434,61.46625487,61.12061976,60.91252066,60.78542626,60.66594337,60.52532478,60.48475773,60.37105715,60.25057226,60.21321175,60.29159514,60.28886605,60.40590258,60.59944873,60.80208537,60.98319263,61.13575541,61.29153899,61.44964076,61.6205766,61.80916887,62.02043897,62.21343388,62.40214863,62.6052674,62.82861017,62.99229028,63.19978722,63.42378873,63.62133458,63.76901689,63.88072264,63.94712888,63.98269221,64.01546985,64.06001976,64.06056661,64.08352251,64.12127729,64.16136585,64.19817702
Argentina,ARG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.531877871,5.66979833,5.804779377,5.938941906,6.074267707,6.212241619,6.368354988,6.520953798,6.668958019,6.810670523,6.945485912,7.091682327,7.224748942,7.346846592,7.459902879,7.56504657,7.697767203,7.817452033,7.925639389,8.024710098,8.117497633,8.197790181,8.278094867,8.35739892,8.432505491,8.502996017,8.609932244,8.695750746,8.76965636,8.843614376,8.922392284,9.032020315,9.141749524,9.247199693,9.340259966,9.418177872,9.507355281,9.582813724,9.644607302,9.692795869,9.728636929,9.781623672,9.815213195,9.838287614,9.861495275,9.891378462,9.942008474,9.995324347,10.05387953,10.11969581,10.19502466,10.29700754,10.40101452,10.50734157,10.61640066,10.72881571,10.85997758,10.98970711,11.11778888,11.24310827,11.36651183
Argentina,ARG,Population growth (annual %),SP.POP.GROW,..,1.624717139,1.600079427,1.575354238,1.549257977,1.524294968,1.497718836,1.477606552,1.475753317,1.496604597,1.531527655,1.574602505,1.609464237,1.622670341,1.606684604,1.572154307,1.530444261,1.499160509,1.487837809,1.503748522,1.536980274,1.571941814,1.596433496,1.610528736,1.610390314,1.598566074,1.584792374,1.568941442,1.541803574,1.501814363,1.452964749,1.401455104,1.352157951,1.306053433,1.265333432,1.229233608,1.19362308,1.159504919,1.132215016,1.113380523,1.100608135,1.092033612,1.08355691,1.072004712,1.055389439,1.036268365,1.015454578,0.998884153,0.992570476,0.999542289,0.752217993,1.15305928,1.136905694,1.1191092,1.099461091,1.078001344,1.057181578,1.037133897,1.015808349,0.993397493,0.970053991
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.91285706,..,..,..,..,..,..,..,..,..,..,96.04071808,..,..,..,..,..,..,..,..,..,97.1933136,..,..,..,..,98.6108017,..,..,98.98342133,98.95497131,99.10832977,99.10523224,99.12194824,98.99388885,99.17996216,99.12500763,..,99.0038681,..,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1155.890717,850.3045786,1173.238105,1279.113778,1272.803204,1062.543412,1141.080432,1329.058546,1322.590638,1372.374174,1408.86538,2097.02283,2844.863312,2027.337202,1948.224686,2129.708361,2146.364959,2520.920716,2758.834817,2776.322088,2927.897357,3553.377509,2659.708242,2926.126485,3613.621709,3562.876059,3985.192469,2383.867471,4333.483372,5735.359981,6823.538837,6969.119729,7483.140334,7408.708664,7721.354105,8213.125127,8289.507568,7774.736203,7708.099115,7208.373114,2593.404563,3349.8063,4277.721573,5109.852245,5919.012338,7245.446857,9020.873323,8225.137583,10385.96443,12848.8642,13082.66433,13080.25473,12334.79825,13789.06042,12790.24247,14613.04182,11795.15939,10056.63794,8579.017773
Armenia,ARM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.65481471,39.78290923,40.66088222,41.29380461,41.70086634,41.87799228,41.78852337,41.43319281,40.85500114,40.13519681,39.33763368,38.22490791,37.2223811,36.27746531,35.30299075,34.27051154,33.41659806,32.47386634,31.55423486,30.80230979,30.27017628,29.9319017,29.80521898,29.81916541,29.86414349,29.88462023,29.9239387,29.96798618,30.02363425,30.06907445,30.04382773,30.02677692,29.9338013,29.76220211,29.53006502,29.25729514,28.7169361,28.09939328,27.40214759,26.63137394,25.8110934,24.80887092,23.87710128,23.01310964,22.20817004,21.4614649,20.92784826,20.40814726,19.94735897,19.61821161,19.46068545,19.43982662,19.5090967,19.66508006,19.86774522,20.08003273,20.26021893,20.45438878,20.63342192,20.76595201,20.83234483
Armenia,ARM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.9970893,54.1164218,53.46285641,53.02308746,52.76752785,52.69388994,52.80861358,53.14974347,53.68655678,54.35619718,55.10512984,56.13821188,57.09190692,58.00431733,58.94407134,59.93213683,60.71611124,61.58135677,62.44039451,63.18344146,63.77031855,64.1887668,64.44362616,64.57485422,64.65152929,64.70458102,64.72736202,64.71582559,64.64166699,64.49650132,64.3240533,63.89794988,63.44406339,63.00603489,62.63640619,62.36123665,62.50125859,62.81356833,63.25149492,63.72758109,64.17314229,64.76078995,65.20660334,65.59084168,66.04471593,66.63853547,67.1672007,67.8599463,68.59883245,69.19886901,69.54546924,69.69530735,69.67964458,69.52199554,69.29291181,69.04257075,68.7610583,68.44896633,68.11276042,67.75038027,67.36477569
Armenia,ARM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.348095987,6.10066897,5.876261367,5.683107927,5.531605813,5.428117789,5.40286305,5.417063717,5.458442084,5.508606017,5.557236478,5.636880204,5.685711979,5.71821736,5.752937902,5.797351628,5.867290702,5.944776885,6.005370624,6.014248753,5.959505174,5.879331507,5.751154856,5.605980371,5.484327211,5.410798755,5.348699276,5.316188227,5.334698754,5.434424232,5.632118968,6.075273204,6.622135304,7.231763,7.833528796,8.381468215,8.78180531,9.087038383,9.346357481,9.641044965,10.01576432,10.43033913,10.91629537,11.39604868,11.74711403,11.89999963,11.90495104,11.73190644,11.45380858,11.18291938,10.99384531,10.86486603,10.81125873,10.8129244,10.83934296,10.87739651,10.97872277,11.09664489,11.25381766,11.48366772,11.80287948
Armenia,ARM,Population growth (annual %),SP.POP.GROW,..,3.532115772,3.443803805,3.330780204,3.193573704,3.044639624,2.884839866,2.734413581,2.616410962,2.541048875,2.491265076,2.450803634,2.396663146,2.323167451,2.222625592,2.104848204,1.986352375,1.878436942,1.785501456,1.709717583,1.647560567,1.547345911,1.438104116,1.395980065,1.44084857,1.520584675,1.67445452,1.74408746,1.515708916,0.903439396,0.047804574,-0.93463892,-1.797065633,-2.342446454,-2.390656635,-2.040214356,-1.5390022,-1.115084109,-0.781512818,-0.634784876,-0.630760588,-0.617979926,-0.549251282,-0.530015382,-0.572322312,-0.65038928,-0.773158375,-0.872060059,-0.856135895,-0.673638853,-0.37395489,-0.027042763,0.267429455,0.461930535,0.509812126,0.450705992,0.361260408,0.293899006,0.235799808,0.202624028,0.185983345
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.75196075,..,..,..,..,..,..,..,..,..,..,..,99.40016174,..,..,..,..,..,..,..,..,..,99.74440765,..,..,..,..,..,99.73606873,..,..,99.78861237
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,637.8559212,590.5058756,369.7072323,357.2028486,400.5155938,456.3749333,504.0598426,523.2844107,609.1716537,597.4328988,622.7409229,694.4234554,783.241215,930.1254727,1191.921006,1643.756889,2158.148074,3139.28071,4010.861381,2994.340471,3218.378299,3525.807198,3681.844691,3838.17388,3986.231624,3607.289299,3591.828052,3914.527854,4220.540321,4604.646324,4266.018074
Aruba,ABW,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.84718968,43.35834626,42.92574478,42.48875562,41.95013326,41.29009763,40.68959543,39.90009474,39.0110643,38.13472738,37.31608621,36.08681023,35.01504011,33.98901117,32.86908538,31.57755906,30.87842076,29.90756386,28.73400662,27.54251417,26.51424388,25.82924695,25.31420654,25.00120577,24.78515501,24.52797258,24.8627163,24.97695405,24.85305915,24.64117184,24.54745853,24.08467704,23.80449916,23.68558976,23.59843546,23.4201484,23.5625,23.58310611,23.49072493,23.34812651,23.17920157,22.91868501,22.62295772,22.27753899,21.88237439,21.47334326,21.22399191,21.08039754,21.00574202,20.9491893,20.87361929,20.53093703,20.09262871,19.59305538,19.11172355,18.70309849,18.25749485,17.98018336,17.80244697,17.6204451,17.38193807
Aruba,ABW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.66991939,54.05678416,54.38328146,54.71029191,55.11993267,55.63110181,56.07554362,56.70312635,57.41444867,58.08670776,58.67971488,59.55248991,60.24899733,60.89006192,61.63924134,62.5665628,63.07892913,63.85051188,64.82538309,65.81027009,66.63505059,67.1851008,67.57844975,67.80437614,67.945127,68.15441246,67.75589043,67.56748015,67.61407358,67.74970507,67.79674653,68.52310359,69.02176302,69.29824561,69.47196871,69.66784523,69.45072115,69.32628056,69.2794207,69.26127746,69.24042134,69.32334388,69.42163551,69.55482029,69.73474989,69.93532005,69.85738937,69.69038351,69.44592435,69.15972599,68.83809224,68.88560061,68.98693448,69.10885138,69.18110509,69.1597742,69.13761538,68.94633943,68.64660589,68.32119947,68.01228856
Aruba,ABW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.482890926,2.584869584,2.690973766,2.800952465,2.929934072,3.078800558,3.234860955,3.396778917,3.574487035,3.778564861,4.004198906,4.360699865,4.735962567,5.120926913,5.491673275,5.855878134,6.042650117,6.241924262,6.440610286,6.647215739,6.850705538,6.985652253,7.107343712,7.194418096,7.269717996,7.317614953,7.38139327,7.455565798,7.53286727,7.609123083,7.655794944,7.392219368,7.173737818,7.016164625,6.929595828,6.912006374,6.986778846,7.090613334,7.229854372,7.390596034,7.580377093,7.757971108,7.955406771,8.167640723,8.38287572,8.591336686,8.91861872,9.229218944,9.548333629,9.891084717,10.28828847,10.58346236,10.92043682,11.29809323,11.70717135,12.1371273,12.60488977,13.07347721,13.55094714,14.05835544,14.60577337
Aruba,ABW,Population growth (annual %),SP.POP.GROW,..,2.236462489,1.432843226,0.823501772,0.580333649,0.573498328,0.599694129,0.590950867,0.572063302,0.609679886,0.570440581,0.62778659,0.682367621,0.64454568,0.481936625,0.207955183,-0.110525502,-0.363781075,-0.438291368,-0.216533223,0.208213686,0.769119805,1.279733959,1.411551999,0.980501941,0.31466057,-0.603173653,-1.296580747,-1.246456623,-0.06387945,1.816829615,3.898738693,5.446051861,6.048669078,5.644930133,4.61015602,3.531109513,2.655185894,2.118993196,1.961614669,2.06484056,2.20516342,2.235514952,2.108323583,1.765472909,1.291950435,0.798578361,0.391971045,0.134262662,0.088751275,0.209731414,0.377979489,0.503385468,0.58329043,0.590508189,0.541048337,0.502859514,0.471874003,0.459265888,0.437414676,0.428016948
Aruba,ABW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.29125214,..,..,..,..,..,..,..,..,..,96.82263947,..,..,..,..,..,..,..,97.80741882,..,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6472.398709,7885.158927,9765.909207,11392.26915,12306.71768,13495.7943,14045.47457,14938.68157,16239.98785,16439.35636,16583.87586,17927.95944,19077.68743,19355.33354,20617.75047,20670.36701,20436.88713,20833.97636,22568.37499,23300.73836,24046.22638,25834.11178,27083.63486,24631.18205,23513.5277,24985.01392,24712.49326,26441.61994,26893.01151,28396.90842,28452.17061,29350.80502,30253.27936,..,..
Australia,AUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.18128356,30.25446405,30.16594201,29.97661265,29.77854875,29.62069513,29.50755744,29.41533773,29.35486879,29.28613667,29.15576555,28.87615741,28.59759965,28.30212405,27.95432312,27.53350543,27.23582279,26.76090938,26.20531207,25.69848748,25.30065487,24.77807938,24.44836692,24.22292175,23.96611694,23.62285246,23.40661,23.05779066,22.65587301,22.31817312,22.08941702,21.88322462,21.78369908,21.74359726,21.68424705,21.57034979,21.47847878,21.342472,21.18015039,21.02382316,20.88242324,20.65678955,20.43601255,20.21990642,20.00898004,19.81475369,19.59030323,19.40061322,19.25752247,19.14282802,19.03233624,19.03586303,18.98587091,18.9205481,18.88323841,18.8873399,18.95230838,19.06503741,19.19061704,19.27544671,19.29242502
Australia,AUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.20809883,61.11533236,61.1937313,61.38089204,61.58636617,61.7606167,61.94903089,62.12354005,62.26670086,62.41008322,62.60034172,62.77809794,62.96047522,63.15747546,63.39293392,63.68079285,63.82655492,64.12142077,64.48638788,64.81995421,65.07556515,65.43979821,65.65725618,65.79074162,65.9384461,66.136631,66.21492273,66.39714795,66.61860639,66.78262741,66.8518331,66.86032658,66.7811313,66.66259923,66.58220463,66.57259343,66.55571851,66.59819699,66.67638671,66.74819485,66.793903,66.92790583,67.04806589,67.15320284,67.24543778,67.31412183,67.48309718,67.61745743,67.68373866,67.67151777,67.59110796,67.33382876,67.08384074,66.82679484,66.55144441,66.25804941,65.90657302,65.5309417,65.15290773,64.80335154,64.49451692
Australia,AUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.610617613,8.630203592,8.640326692,8.64249531,8.635085083,8.618688178,8.543411677,8.461122224,8.37843035,8.303780105,8.243892731,8.345744649,8.441925131,8.540400486,8.652742957,8.785701715,8.937622289,9.117669849,9.308300047,9.481558315,9.623779981,9.782122416,9.894376905,9.98633663,10.09543696,10.24051654,10.37846727,10.54506139,10.7255206,10.89919947,11.05874988,11.2564488,11.43516962,11.59380351,11.73354832,11.85705678,11.96580271,12.05933101,12.1434629,12.22798199,12.32367377,12.41530462,12.51592156,12.62689074,12.74558218,12.87112447,12.92659959,12.98192935,13.05873886,13.18565421,13.37655581,13.63030821,13.93028835,14.25265706,14.56531719,14.85461069,15.1411186,15.40402089,15.65647523,15.92120175,16.21305807
Australia,AUS,Population growth (annual %),SP.POP.GROW,..,1.989740046,2.440639401,1.917816478,1.96235442,1.959716895,2.283184382,1.262276888,1.764158656,2.09302301,1.970188879,3.380293537,1.838146263,1.528816914,2.531220259,1.231185888,1.00265826,1.12667268,1.162885259,1.08064227,1.21894271,1.586852569,1.667535733,1.250548264,1.132221845,1.367346075,1.638988867,1.520986626,1.636206657,1.69256678,1.479978016,1.274577578,1.213390775,0.978336681,1.058508842,1.208019812,1.313819299,1.11872569,1.042235716,1.142505187,1.192272323,1.348358342,1.220563785,1.233996663,1.159352162,1.319789554,1.475227945,0.624678435,2.00402174,2.06104513,1.555489589,1.389527316,1.745820001,1.72115144,1.491566489,1.439216653,1.561940498,1.684523108,1.536105516,1.521653677,1.258698172
Australia,AUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1810.61923,1877.616638,1854.656834,1967.116537,2131.377948,2281.098797,2343.99529,2580.271096,2724.372519,2991.607198,3305.126394,3495.579294,3950.170894,4771.671986,6484.119872,7005.906588,7489.59416,7778.164008,8255.744543,9297.333417,10211.83719,11854.5885,12788.54929,11538.39842,12454.55172,11459.17957,11384.93824,11645.45259,14279.15944,17828.04823,18243.47142,18855.762,18604.18827,17667.1871,18079.38018,20358.33336,21904.29412,23509.42347,21345.97099,20558.9604,21697.70848,19527.32358,20117.78889,23492.40517,30513.94174,34080.9999,36117.48798,41001.14298,49654.9106,42783.32257,52087.97229,62574.1457,68027.84171,68156.62792,62511.69059,56707.02208,49881.76371,53934.25018,57180.7794,54875.28596,51692.84275
Austria,AUT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.23278213,22.46090712,22.65837417,22.86565878,23.11674426,23.41069146,23.69427549,23.99917482,24.28863246,24.49728893,24.58480897,24.53484214,24.36379758,24.08215258,23.72149499,23.30313528,22.7783428,22.24321476,21.6870512,21.10761991,20.52115496,19.976151,19.45658752,18.97180914,18.52581464,18.11927666,17.83795275,17.52199663,17.22407049,17.01450269,16.93031634,16.95244677,17.12509863,17.38407311,17.60774128,17.71737875,17.69440311,17.53406874,17.27875091,17.02418038,16.82714781,16.60306051,16.4492037,16.33215719,16.18382084,15.97175795,15.76174939,15.4962684,15.20350219,14.93443603,14.71666475,14.52203058,14.36658889,14.25418489,14.17413427,14.11997935,14.17065675,14.23091937,14.29794763,14.36185763,14.41217677
Austria,AUT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.61549343,65.20101835,64.81182389,64.41272363,63.97571365,63.50211727,63.00327519,62.50359766,62.03937078,61.67376132,61.44450702,61.29074982,61.28767041,61.41996946,61.65380545,61.96807699,62.28433888,62.63549266,63.05955655,63.60603548,64.28343526,64.95517859,65.73075542,66.52324275,67.2162095,67.74447042,67.97567024,68.12546404,68.19587562,68.1998035,68.1482102,67.96720985,67.70163913,67.40492944,67.17914428,67.09276368,67.06032518,67.1880283,67.41787453,67.63894632,67.78294608,67.8768838,67.90045796,67.8734889,67.84319453,67.83092329,67.74827548,67.6808155,67.6229858,67.56033295,67.48495145,67.42486929,67.35891667,67.27283607,67.16624799,67.03954297,66.9201963,66.81250731,66.70048591,66.56253608,66.38381959
Austria,AUT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.15172444,12.33807453,12.52980194,12.72161759,12.90754209,13.08719127,13.30244932,13.49722752,13.67199676,13.82894975,13.97068401,14.17440804,14.34853202,14.49787796,14.62469956,14.72878773,14.93731832,15.12129258,15.25339225,15.28634461,15.19540978,15.06867041,14.81265705,14.50494811,14.25797587,14.13625292,14.18637702,14.35253933,14.5800539,14.7856938,14.92147346,15.08034337,15.17326224,15.21099745,15.21311444,15.18985758,15.24527171,15.27790296,15.30337456,15.3368733,15.38990611,15.5200557,15.65033834,15.79435391,15.97298463,16.19731876,16.48997513,16.8229161,17.17351201,17.50523101,17.7983838,18.05310013,18.27449444,18.47297903,18.65961774,18.84047768,18.90914695,18.95657332,19.00156646,19.07560629,19.20400364
